Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
1/22/20,0,0,0,0,0,0,0,0,0,0
1/23/20,0,0,0,0,0,0,0,0,0,0
1/24/20,0,0,0,0,0,0,0,0,0,0
1/25/20,0,0,0,0,0,0,0,0,0,0
1/26/20,0,0,0,0,0,0,0,0,0,0
1/27/20,0,0,0,0,0,0,0,0,0,0
1/28/20,0,0,0,0,0,0,0,0,0,0
1/29/20,0,0,0,0,0,0,0,0,0,0
1/30/20,0,0,0,0,0,0,0,0,0,0
1/31/20,0,0,0,0,0,0,0,0,0,0
2/1/20,0,0,0,0,0,0,0,0,0,0
2/2/20,0,0,0,0,0,0,0,0,0,0
2/3/20,0,0,0,0,0,0,0,0,0,0
2/4/20,0,0,0,0,0,0,0,0,0,0
2/5/20,0,0,0,0,0,0,0,0,0,0
2/6/20,0,0,0,0,0,0,0,0,0,0
2/7/20,0,0,0,0,0,0,0,0,0,0
2/8/20,0,0,0,0,0,0,0,0,0,0
2/9/20,0,0,0,0,0,0,0,0,0,0
2/10/20,0,0,0,0,0,0,0,0,0,0
2/11/20,0,0,0,0,0,0,0,0,0,0
2/12/20,0,0,0,0,0,0,0,0,0,0
2/13/20,0,0,0,0,0,0,0,0,0,0
2/14/20,0,0,0,0,0,0,0,0,0,0
2/15/20,0,0,0,0,0,0,0,0,0,0
2/16/20,0,0,0,0,0,0,0,0,0,0
2/17/20,0,0,0,0,0,0,0,0,0,0
2/18/20,0,0,0,0,0,0,0,0,0,0
2/19/20,0,0,0,0,0,0,0,0,0,0
2/20/20,0,0,0,0,0,0,0,0,0,0
2/21/20,0,0,0,0,0,0,0,0,0,0
2/22/20,0,0,0,0,0,0,0,0,0,0
2/23/20,0,0,0,0,0,0,0,0,0,0
2/24/20,0,0,0,0,0,0,0,0,0,0
2/25/20,0,0,0,0,0,0,0,0,0,0
2/26/20,0,0,0,0,0,0,0,0,0,0
2/27/20,0,0,0,0,0,0,0,0,0,0
2/28/20,0,0,0,0,0,0,0,0,0,0
2/29/20,0,0,0,0,0,0,0,0,0,0
3/1/20,0,0,0,0,0,0,0,0,0,0
3/2/20,0,0,0,0,0,0,0,0,0,0
3/3/20,0,0,0,0,0,0,0,0,0,0
3/4/20,0,0,0,0,0,0,0,0,0,0
3/5/20,0,0,0,3,3,3,3,3,3,3
3/6/20,0,0,0,1,1,1,1,1,1,1
3/7/20,0,0,0,4,4,4,4,4,4,4
3/8/20,0,0,0,3,3,3,3,3,3,3
3/9/20,0,0,0,1,1,1,1,2,2,2
3/10/20,0,0,0,0,0,0,1,3,3,3
3/11/20,0,0,0,1,2,2,5,5,5,5
3/12/20,0,0,0,2,5,5,6,6,6,6
3/13/20,0,0,0,4,5,5,15,17,17,17
3/14/20,0,0,0,7,10,11,15,16,16,16
3/15/20,0,0,0,1,1,1,2,4,4,4
3/16/20,0,0,1,5,9,10,19,21,21,21
3/17/20,0,1,2,8,13,15,25,26,26,26
3/18/20,2,2,4,28,53,59,75,86,86,86
3/19/20,-2,-2,-2,31,56,61,93,104,104,106
3/20/20,1,1,1,44,68,77,102,121,124,123
3/21/20,1,2,2,38,52,56,95,113,113,113
3/22/20,6,9,11,31,39,39,84,101,103,103
3/23/20,0,0,2,33,70,73,110,119,119,121
3/24/20,0,5,8,110,128,140,176,202,202,203
3/25/20,6,16,21,84,118,132,239,276,279,279
3/26/20,6,13,17,131,178,198,278,312,315,315
3/27/20,7,19,23,102,168,177,273,370,372,373
3/28/20,7,16,17,290,347,363,462,515,516,516
3/29/20,16,22,25,167,201,214,284,332,335,337
3/30/20,2,9,22,107,144,157,332,379,379,380
3/31/20,16,36,51,303,384,415,552,626,631,634
4/1/20,10,10,17,264,312,334,397,481,488,496
4/2/20,29,54,68,274,418,445,596,666,666,671
4/3/20,35,39,53,316,346,406,698,751,761,767
4/4/20,16,42,48,386,495,532,751,827,832,837
4/5/20,16,39,48,361,461,486,546,615,629,645
4/6/20,25,52,60,601,645,674,778,855,859,859
4/7/20,28,35,53,505,566,594,836,876,877,881
4/8/20,24,42,55,450,559,601,752,839,849,856
4/9/20,21,45,57,887,978,1059,1282,1383,1396,1413
4/10/20,36,50,64,455,533,600,833,927,939,946
4/11/20,47,52,63,519,628,685,837,900,906,913
4/12/20,45,69,72,266,356,397,561,623,627,632
4/13/20,0,5,9,225,284,317,460,546,547,548
4/14/20,29,45,49,294,454,485,685,715,728,751
4/15/20,42,62,77,432,529,629,879,934,934,950
4/16/20,26,42,43,382,504,594,797,892,900,924
4/17/20,28,38,46,324,508,605,817,883,896,921
4/18/20,17,27,30,422,446,511,715,752,756,791
4/19/20,32,47,53,277,320,348,495,514,523,552
4/20/20,6,19,23,262,290,319,504,527,537,565
4/21/20,20,21,33,301,467,539,775,872,879,916
4/22/20,21,36,40,227,354,414,674,738,743,781
4/23/20,19,48,60,475,639,778,1069,1139,1151,1192
4/24/20,20,20,22,386,527,597,843,914,932,968
4/25/20,22,43,59,91,170,177,390,419,432,498
4/26/20,16,20,24,264,296,399,602,632,649,757
4/27/20,5,10,17,61,188,235,441,468,480,509
4/28/20,15,22,32,229,396,481,727,810,832,917
4/29/20,17,20,23,472,592,633,935,976,985,1023
4/30/20,23,32,49,411,637,757,1138,1192,1210,1312
5/1/20,21,28,35,330,427,499,858,930,955,1052
5/2/20,14,25,33,397,464,527,901,989,1016,1142
5/3/20,12,31,40,361,445,502,821,858,873,995
5/4/20,1,8,11,223,300,327,657,682,701,753
5/5/20,24,35,40,338,480,597,1048,1116,1136,1236
5/6/20,11,17,22,270,387,475,951,1015,1036,1083
5/7/20,22,37,53,344,461,559,848,912,940,1009
5/8/20,27,37,39,421,572,680,1069,1148,1163,1253
5/9/20,20,40,58,370,435,528,1286,1341,1355,1438
5/10/20,28,42,44,222,275,333,654,733,756,814
5/11/20,2,8,10,419,500,528,868,897,897,896
5/12/20,20,44,69,364,494,564,1124,1223,1254,1320
5/13/20,26,53,57,363,550,661,1104,1207,1268,1410
5/14/20,31,46,59,405,501,615,974,1092,1126,1228
5/15/20,23,54,80,369,470,653,984,1064,1127,1175
5/16/20,47,88,88,386,498,581,946,1013,1130,1752
5/17/20,0,11,11,417,459,542,861,907,920,978
5/18/20,15,16,34,261,329,381,693,738,748,767
5/19/20,30,40,49,503,686,808,1171,1287,1311,1338
5/20/20,25,46,49,414,566,666,987,1166,1180,1235
5/21/20,25,42,51,374,586,745,1091,1274,1286,1289
5/22/20,5,9,14,307,216,217,476,525,525,525
5/23/20,44,48,44,372,555,774,972,1062,1082,1115
5/24/20,0,11,17,328,466,615,919,977,1016,1024
5/25/20,15,20,20,124,200,253,434,471,471,471
5/26/20,7,8,8,394,507,533,909,1020,1022,1026
5/27/20,28,37,50,379,768,881,1229,1348,1353,1366
5/28/20,41,49,55,539,834,968,1546,1748,1754,1773
5/29/20,23,23,30,269,313,313,597,629,629,629
5/30/20,32,49,50,535,818,1052,1533,1671,1697,1771
5/31/20,10,22,24,358,1058,1203,1479,1607,1610,1696
6/1/20,18,21,21,473,569,608,927,984,984,988
6/2/20,28,34,41,518,813,902,1569,1621,1637,1826
6/3/20,50,59,62,490,808,909,1316,1431,1464,1544
6/4/20,50,68,83,546,764,1026,1487,1592,1601,1663
6/5/20,73,85,103,741,918,1102,1620,1736,1770,1793
6/6/20,37,61,70,964,1116,1234,1680,1783,1790,2041
6/7/20,63,64,72,326,414,499,989,1037,1038,1040
6/8/20,32,32,38,563,638,639,959,992,992,992
6/9/20,58,85,115,413,711,926,1482,1666,1694,1713
6/10/20,89,120,140,1359,1646,1812,2430,2535,2548,2551
6/11/20,84,109,121,761,1025,1132,1812,1917,1929,1943
6/12/20,133,156,164,916,1302,1408,1937,2052,2080,2093
6/13/20,134,163,196,997,1146,1347,1881,2115,2136,2139
6/14/20,61,62,80,739,981,1034,1506,1581,1583,1583
6/15/20,98,98,99,807,1014,1174,1630,1702,1702,1702
6/16/20,139,224,275,1807,2150,2418,2969,3238,3265,3268
6/17/20,219,289,308,1736,2171,3196,3994,4304,4320,4333
6/18/20,226,308,340,1555,2047,2339,3049,3391,3409,3426
6/19/20,181,301,401,2628,2821,3033,3687,4006,4032,4043
6/20/20,242,326,372,2531,3127,3425,4377,4595,4599,4602
6/21/20,99,153,169,1165,1742,1953,2554,2850,2850,2850
6/22/20,242,340,373,3333,4067,4207,4935,5069,5088,5094
6/23/20,320,478,574,2881,3387,3781,4826,5152,5181,5194
6/24/20,370,506,583,2826,3478,3808,5227,5703,5730,5738
6/25/20,580,855,945,3389,4108,4498,5337,5721,5758,5771
6/26/20,337,670,718,3215,3766,4237,5247,5583,5627,5650
6/27/20,299,650,829,3365,3653,4009,5259,5511,5526,5533
6/28/20,120,428,432,2125,3151,3530,4467,4770,4770,4770
6/29/20,519,1134,1143,3661,4637,4908,6119,6368,6368,6368
6/30/20,367,753,827,2399,3491,4033,5761,6202,6230,6255
7/1/20,673,1113,1579,5362,6550,7098,8463,9003,9060,9082
7/2/20,421,792,949,3241,4250,4957,6570,7136,7203,7245
7/3/20,490,866,943,3446,4409,5153,6643,7248,7294,7330
7/4/20,376,460,837,4062,4533,5204,6622,6992,7019,7022
7/5/20,100,485,500,1645,1858,2053,4075,4260,4260,4260
7/6/20,556,1116,1140,3099,4668,5270,7318,7511,7511,7511
7/7/20,225,736,1044,5094,5932,6951,9320,10177,10246,10294
7/8/20,476,1068,1220,3790,4998,6031,8678,9243,9286,9329
7/9/20,1985,2481,2821,5767,7206,8645,10925,11514,11579,11609
7/10/20,18,712,1136,4355,5633,6665,8562,9135,9166,9195
7/11/20,263,433,629,3517,4391,5290,7477,8125,8162,8175
7/12/20,826,1523,1637,4947,5467,6099,7716,8176,8176,8176
7/13/20,340,760,774,3634,4266,4710,6816,7140,7140,7140
7/14/20,348,547,620,4382,6111,7164,9667,10251,10319,10349
7/15/20,1248,2616,3207,5708,7792,8686,10810,11213,11266,11295
7/16/20,1014,1554,1630,10262,11383,12295,13065,13765,13820,13844
7/17/20,1752,2287,2711,5928,7038,7767,10946,11621,11677,11705
7/18/20,788,1181,1810,5566,6238,6908,8704,9132,9204,9270
7/19/20,1649,1988,2122,6055,6517,7133,7576,8014,8014,8014
7/20/20,525,886,1026,3488,4183,5585,8435,8766,8782,8790
7/21/20,418,972,1537,3784,4496,5133,7526,8061,8140,8210
7/22/20,714,1437,1774,6675,8018,9338,10609,11310,11395,11463
7/23/20,1044,1680,2014,5501,6294,6981,8733,9365,9416,9460
7/24/20,1169,1650,2005,4234,5020,6046,6889,7198,7250,7312
7/25/20,1279,1756,1970,5058,5725,6321,9049,9500,9535,9564
7/26/20,83,278,316,1729,2085,2523,3594,3831,3831,3831
7/27/20,616,968,1166,3669,4616,5141,6166,6387,6387,6387
7/28/20,452,821,1207,3915,4577,5466,8005,8593,8669,8721
7/29/20,956,1494,1764,6483,7280,8008,9838,10521,10577,10624
7/30/20,990,1528,1961,5730,6391,6993,8466,8869,8935,8983
7/31/20,1381,2585,2837,6058,6746,7553,10517,10964,11022,11051
8/1/20,839,1128,1222,3576,4002,4397,5593,5980,6030,6063
8/2/20,0,177,177,2214,2227,2258,3142,3188,3188,3188
8/3/20,2991,3414,3539,6138,6904,7687,8987,9240,9240,9240
8/4/20,1778,2278,2904,5380,6190,7254,10358,10712,10786,10845
8/5/20,1813,2878,2727,6489,7256,7895,9515,10351,10408,10482
8/6/20,799,1361,2010,4168,4742,5451,6561,7101,7163,7213
8/7/20,485,1036,1450,3870,4555,5261,7080,7756,7825,7848
8/8/20,467,961,1347,3877,4152,4622,6103,6525,6555,6562
8/9/20,236,1481,1498,3191,3440,3783,5066,5354,5354,5354
8/10/20,767,1325,1461,3404,4445,4767,5611,5959,5959,5987
8/11/20,675,1317,1480,3560,4396,5444,7182,8110,8163,8206
8/12/20,524,1365,1539,3423,3890,4533,5847,6404,6433,6458
8/13/20,309,886,1282,3432,4104,4653,6353,6830,6897,6944
8/14/20,1435,1783,1938,4275,4933,5612,8313,9771,9842,9891
8/15/20,256,774,880,3501,3839,4354,6190,6991,7056,7061
8/16/20,235,527,536,1434,1601,1943,7600,7651,7651,7651
8/17/20,219,413,419,1819,2470,2797,5116,5462,5462,5483
8/18/20,1015,1492,1654,3575,4368,4894,7071,7656,7702,7759
8/19/20,495,807,872,2995,3719,4180,5062,5436,5508,5537
8/20/20,683,900,990,2652,3360,3874,4728,5118,5143,5166
8/21/20,828,1133,1215,2966,3572,3971,5263,5564,5596,5626
8/22/20,168,194,840,2491,2636,2950,3409,3702,3743,3747
8/23/20,759,1062,1093,2478,2759,2981,4545,4597,4597,4597
8/24/20,727,893,909,2598,3080,3548,4151,4353,4353,4368
8/25/20,1440,1797,1964,3359,3984,4683,5482,5993,6054,6095
8/26/20,1140,1343,1486,2912,3555,4153,5591,6072,6109,6129
8/27/20,888,997,1053,2044,2303,2856,3399,3965,4000,4027
8/28/20,360,582,637,2675,3341,3892,4687,5136,5174,5211
8/29/20,123,401,548,2688,3039,3329,4485,4880,4907,4911
8/30/20,194,511,525,1874,2078,2327,2510,2700,2700,2700
8/31/20,242,343,357,1428,1639,1936,3055,3303,3303,3324
9/1/20,230,677,773,2192,2520,3186,4516,4936,4964,5016
9/2/20,423,797,891,2099,2394,2745,3537,4083,4137,4155
9/3/20,438,786,886,2028,2258,2542,2910,3432,3452,3488
9/4/20,936,1464,1641,3175,3633,3906,4869,5631,5695,5736
9/5/20,153,582,587,1791,2431,2807,3728,4371,4397,4403
9/6/20,228,300,300,1495,1620,1765,2140,2498,2498,2498
9/7/20,159,233,243,326,492,676,696,851,851,851
9/8/20,266,391,427,1525,1992,2376,3296,3612,3612,3625
9/9/20,368,727,928,2231,2666,3317,4295,4615,4642,4663
9/10/20,81,195,195,1168,1179,1207,1627,1699,1699,1732
9/11/20,391,538,673,2722,3342,3894,4935,5654,5739,5821
9/12/20,49,126,249,1129,1217,1690,2331,2730,2778,2789
9/13/20,124,280,281,3302,3605,3781,4206,4348,4348,4348
9/14/20,96,129,142,1776,2251,2448,3509,4018,4018,4044
9/15/20,389,672,737,4039,4635,5157,6359,6881,6913,6984
9/16/20,404,530,570,1497,2226,2443,3285,3768,3840,3897
9/17/20,393,617,639,2073,2397,2894,3903,4431,4468,4530
9/18/20,308,435,469,1934,2447,1763,2954,3356,3387,3426
9/19/20,107,245,322,1538,1171,1535,2380,2725,2781,2793
9/20/20,14,74,88,3401,4046,4265,5438,5648,5648,5648
9/21/20,181,434,1826,18607,19069,20448,21091,21397,21397,21439
9/22/20,370,453,486,4219,4452,4956,6059,6487,6540,6644
9/23/20,219,441,576,-996,-619,-325,1028,1591,1670,1735
9/24/20,267,546,567,1673,2026,2745,4178,4743,4801,4854
9/25/20,257,279,344,1758,2142,2665,3284,3869,3912,3966
9/26/20,76,95,111,790,978,1378,2957,3370,3438,3447
9/27/20,1,6,6,3391,3558,3789,4608,4715,4715,4715
9/28/20,114,358,367,1033,1339,1633,2442,2881,2881,2982
9/29/20,246,311,340,1728,2111,2740,4475,5221,5326,6406
9/30/20,208,419,439,1322,1646,2206,2906,3449,3536,3600
