Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
5/16/20,0.067901235,0.551724138,0,0.039873251,0.050060314,0.103375527,0.065082851,0.044267054,1.233333333,0.828571429
5/17/20,0.01384083,0.064102564,0,0.026164792,0.031081081,0.045386905,0.059741248,0.028399782,0.222222222,0.714285714
5/18/20,0.010709505,0.006993007,0.020761246,0.019990629,0.024112004,0.050734312,0.062700321,0.021969081,0.074626866,0.039270687
5/19/20,0.031039136,0.01384083,0.025974026,0.023690004,0.03520352,0.04084507,0.071578066,0.033670034,0.071428571,0.037815126
5/20/20,0.047151277,0.031380753,0.028089888,0.038277002,0.048687845,0.057517659,0.070842333,0.068486097,0.125874126,0.032624113
5/21/20,0.04742268,0.033419023,0.034188034,0.047979457,0.030145867,0.042924528,0.095877577,0.070038911,0.038674033,0.006237006
5/22/20,0.046468401,0.020671835,0.005208333,0.0720423,0.033144476,0.057212714,0.073414558,0.045207957,0.021176471,0.006
5/23/20,0.00929368,0.015503876,0.015625,0.065432915,0.01388102,0.036674817,0.071852546,0.027727547,0.007058824,0.018
5/24/20,0.013227513,0.024752475,0,0.024217962,0.027152554,0.06071964,0.037857802,0.018859649,0.01119403,0.044776119
5/25/20,0.009259259,0.034653465,0,0.024217962,0.028224366,0.035982009,0.051338873,0.01622807,0.003731343,0
5/26/20,0.019417476,0.043165468,0,0.038289474,0.033933808,0.028803545,0.07699877,0.049026192,0,0
5/27/20,0.051689861,0.056074766,0,0.047050129,0.102893891,0.055414013,0.088344469,0.098908595,0.057142857,0.064356436
5/28/20,0.063106796,0.049180328,0.041666667,0.040476851,0.109335576,0.061493411,0.088002264,0.078064012,0.06779661,0.072222222
5/29/20,0.05186722,0.02247191,0.008,0.051558442,0.054381516,0.06504065,0.094768242,0.070815451,0.096774194,0.104938272
5/30/20,0.063400576,0.033898305,0,0.04837823,0.072570194,0.046122995,0.093068036,0.052456286,0.035294118,0.064935065
5/31/20,0.05952381,0.03286385,0,0.053839232,0.05256975,0.033101045,0.06623837,0.047709924,0.025423729,0.03805175
6/1/20,0.053398058,0.00814664,0,0.057453416,0.052402801,0.016335227,0.034929271,0.014258811,0.022556391,0.090336134
6/2/20,0.037394451,0.004694836,0.002380952,0.058422228,0.059526546,0.025578136,0.03769129,0.015503876,0.108527132,0.03707518
6/3/20,0.05190678,0.015180266,0.015250545,0.083761289,0.16529449,0.045391385,0.047770363,0.032628182,0.152380952,0.085597826
6/4/20,0.082214765,0.051660517,0.013927577,0.110557121,0.174978867,0.143820225,0.116497054,0.049582947,0.454545455,0.968253968
6/5/20,0.093062606,0.132231405,0.042402827,0.10691388,0.116959064,0.130927105,0.1061863,0.060963115,0.1875,1.051724138
6/6/20,0.068578554,0.028795812,0.019438445,0.071338166,0.032498139,0.045757441,0.075129534,0.030279503,0.057692308,0.083743842
6/7/20,0.03190184,0,0.002832861,0.058034682,0.019062931,0.032984714,0.058944836,0.014820042,0.008547009,0.004338395
6/8/20,0.034722222,0.001763668,0.016891892,0.068080739,0.026171782,0.035943517,0.08650171,0.017418033,0.008403361,0.004385965
6/9/20,0.100323625,0.028052805,0.030674847,0.105859784,0.054830918,0.046076642,0.099899699,0.03027027,0.116071429,0.010869565
6/10/20,0.124595469,0.041254125,0.034764826,0.111266132,0.067874396,0.052463504,0.118154463,0.037837838,0.169642857,0.027173913
