Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley","Hansford, Sherman, Lipscomb, Dallam, Ochiltree"
5/4/20,1,2,0,125,12,9,142,23,19,51,2
5/5/20,12,16,2,244,63,74,384,41,42,45,5
5/6/20,3,3,2,254,65,42,322,73,23,61,3
5/7/20,6,6,10,718,38,54,350,25,18,74,3
5/8/20,13,10,4,236,63,71,259,65,22,104,10
5/9/20,14,14,2,783,66,30,307,71,12,56,1
5/10/20,7,5,0,797,24,19,633,25,4,30,0
5/11/20,0,4,3,134,17,8,148,42,12,24,0
5/12/20,6,28,5,417,61,36,233,69,15,40,1
5/13/20,11,21,2,895,73,24,455,44,46,140,2
5/14/20,8,16,4,205,60,50,296,43,26,95,4
5/15/20,8,36,4,173,66,56,227,43,35,34,0
5/16/20,14,24,1,207,72,54,252,40,112,469,1
5/17/20,0,3,1,1287,27,25,215,25,9,53,3
5/18/20,13,2,1,274,18,11,186,34,2,10,3
5/19/20,11,14,2,609,74,38,333,101,7,14,1
5/20/20,13,14,7,567,75,38,255,88,12,55,3
5/21/20,8,8,2,608,37,76,249,50,16,31,1
5/22/20,5,4,1,525,42,42,171,45,15,17,1
5/23/20,10,6,0,450,44,63,154,22,31,39,7
5/24/20,0,2,2,137,15,47,63,8,7,7,3
5/25/20,10,2,0,474,14,31,63,17,3,2,0
5/26/20,7,2,1,444,14,29,220,21,2,0,1
5/27/20,15,17,1,777,42,21,207,41,6,6,1
5/28/20,20,10,0,546,42,25,146,55,12,16,2
5/29/20,13,3,1,716,74,19,289,41,3,36,5
5/30/20,15,5,0,464,140,78,242,89,17,73,2
5/31/20,2,6,1,526,16,13,198,27,8,47,2
6/1/20,13,2,0,377,12,8,54,15,2,44,0
6/2/20,12,6,0,912,49,34,183,23,10,48,2
6/3/20,30,17,4,811,393,71,205,42,18,168,1
6/4/20,23,15,4,568,61,43,190,58,11,102,6
6/5/20,184,27,68,2485,754,800,2747,659,39,168,0
6/6/20,72,31,11,1393,199,195,813,229,27,193,0
6/7/20,9,6,10,499,82,49,355,56,6,3,0
6/8/20,27,6,1,179,16,19,116,10,0,0,0
6/9/20,37,25,12,757,146,26,250,108,22,12,3
6/10/20,103,39,45,1813,260,227,1173,193,25,27,6
6/11/20,90,29,28,1939,186,135,534,128,16,40,5
6/12/20,101,39,17,753,174,73,383,76,9,10,1
6/13/20,77,45,19,1523,268,78,414,98,24,9,1
6/14/20,20,14,8,733,66,31,319,39,3,1,0
6/15/20,107,19,7,579,108,48,294,87,1,0,0
6/16/20,140,56,8,2088,342,296,918,234,24,14,0
6/17/20,166,51,18,2053,443,185,896,241,17,26,0
6/18/20,149,43,38,2102,325,133,876,236,17,15,5
6/19/20,100,61,15,1493,253,129,613,191,22,11,5
6/20/20,145,67,41,2104,375,131,907,142,13,6,5
6/21/20,97,61,24,1927,343,144,946,255,2,10,1
6/22/20,185,37,40,1441,272,107,388,101,3,4,1
6/23/20,262,123,56,1531,496,177,790,186,21,13,4
6/24/20,265,139,75,3020,579,418,1380,322,24,72,2
6/25/20,456,294,74,2693,690,297,972,259,36,46,6
6/26/20,288,252,53,2102,425,244,942,126,26,14,5
6/27/20,240,240,41,1747,5626,206,623,157,23,10,4
6/28/20,288,238,69,2655,665,136,840,172,4,3,0
6/29/20,539,208,106,2302,775,116,913,192,2,3,1
6/30/20,327,286,153,4850,770,212,1359,286,57,43,2
7/1/20,625,373,113,2901,1236,216,1491,247,49,21,11
7/2/20,493,377,165,3107,1027,189,1293,253,56,36,5
7/3/20,215,279,128,2071,999,259,1278,184,45,29,5
7/4/20,512,364,309,3300,481,399,1042,229,21,12,3
7/5/20,224,191,125,2141,482,130,644,126,0,1,0
7/6/20,439,217,146,3690,614,257,1805,162,2,3,0
7/7/20,458,321,131,2801,1018,451,2068,322,40,26,1
7/8/20,689,351,201,3013,1050,606,1687,285,59,50,5
7/9/20,1055,457,190,5041,1104,468,1999,242,49,21,7
7/10/20,793,510,260,3731,1230,414,2724,342,39,27,13
7/11/20,832,544,149,3476,911,585,3080,300,54,254,7
7/12/20,671,303,100,3406,532,515,1751,284,3,4,0
7/13/20,706,279,139,2493,594,660,1180,243,2,0,0
7/14/20,583,415,241,4115,1197,850,2558,497,48,25,7
7/15/20,717,463,299,3943,903,443,1758,330,46,28,16
7/16/20,582,557,233,3437,1035,445,2781,464,46,26,16
7/17/20,355,430,220,3215,860,468,2214,355,63,21,12
7/18/20,430,310,236,2467,746,462,1122,200,80,41,5
7/19/20,723,286,337,6253,723,405,1303,207,2,2,1
7/20/20,653,262,108,2255,403,361,1424,264,3,3,1
7/21/20,1186,357,248,4210,812,620,1701,394,64,53,11
7/22/20,1338,405,453,4184,733,484,1651,418,58,52,4
7/23/20,638,458,529,3837,973,497,1725,403,51,41,6
7/24/20,710,399,324,4161,1107,529,1355,448,75,47,9
7/25/20,801,357,337,4086,713,368,1487,317,39,39,7
7/26/20,741,219,125,2305,386,324,1138,136,28,20,1
7/27/20,600,166,102,2137,300,192,754,131,1,5,0
7/28/20,1130,472,317,4741,680,758,1845,445,59,40,15
7/29/20,514,350,315,4894,631,426,2244,478,45,43,15
7/30/20,316,434,211,2738,527,307,1932,397,38,56,9
7/31/20,450,374,231,4551,482,481,1716,278,59,42,6
8/1/20,499,365,168,3935,640,420,2121,276,48,24,8
8/2/20,285,214,92,2690,285,323,625,100,21,13,3
8/3/20,1069,200,128,1496,275,443,845,69,1,2,3
8/4/20,457,279,159,1729,472,253,946,175,63,34,2
8/5/20,4116,560,516,5131,1290,1111,3645,920,52,69,3
8/6/20,425,396,266,4244,574,903,1800,438,122,102,7
8/7/20,1013,558,306,3969,799,617,1735,531,63,57,5
8/8/20,723,326,225,2632,908,520,2082,528,36,41,12
8/9/20,2241,1075,852,4084,1520,1592,2727,827,31,32,2
8/10/20,2182,804,999,3678,819,996,2036,418,10,7,0
8/11/20,1300,612,518,3540,771,849,4266,648,51,34,9
8/12/20,1748,1042,752,3920,856,796,1764,820,71,43,12
8/13/20,983,346,200,2963,592,805,2384,605,61,36,17
8/14/20,583,253,229,2672,587,368,1480,464,70,53,10
8/15/20,1245,456,243,4585,1444,1208,3707,2505,81,51,7
8/16/20,383,199,76,1850,507,370,4944,793,31,13,3
8/17/20,49,106,23,884,106,59,1621,27,1,1,3
8/18/20,965,273,168,2690,802,672,1592,502,25,18,2
8/19/20,980,338,241,3961,801,469,1501,588,61,45,5
8/20/20,663,261,122,4683,759,235,759,218,33,23,2
8/21/20,499,241,220,1883,490,191,930,201,35,26,4
8/22/20,561,192,179,1837,650,297,1568,210,52,30,5
8/23/20,210,168,87,1236,524,737,650,127,10,7,1
8/24/20,334,186,111,1328,250,232,477,116,6,6,1
8/25/20,401,174,111,1301,382,164,518,281,23,13,3
8/26/20,447,322,110,1492,616,244,3516,264,39,32,2
8/27/20,687,444,100,1592,505,349,841,260,47,19,3
8/28/20,856,288,148,3428,552,956,1297,428,48,31,4
8/29/20,659,229,136,2585,398,351,899,221,36,37,2
8/30/20,338,290,133,1288,508,429,730,209,16,8,3
8/31/20,57,76,13,749,119,63,293,84,4,1,0
9/1/20,431,212,197,1667,450,691,592,251,18,22,4
9/2/20,330,160,124,1350,401,351,619,232,44,36,3
9/3/20,328,161,67,1976,362,192,392,163,25,27,2
9/4/20,445,184,92,2003,496,353,490,184,48,29,2
9/5/20,327,125,49,1535,411,180,591,244,32,38,1
9/6/20,527,236,55,1341,341,526,588,173,5,6,1
9/7/20,197,128,20,581,215,112,266,140,4,4,0
9/8/20,154,121,58,329,206,291,292,199,19,18,0
9/9/20,349,175,69,1589,461,606,827,194,18,27,2
9/10/20,220,134,56,1675,378,281,565,178,47,38,5
9/11/20,749,147,60,1994,573,293,701,277,40,44,6
9/12/20,232,165,52,1060,485,305,402,180,35,26,10
9/13/20,211,173,57,1011,296,230,739,3655,43,23,3
9/14/20,275,128,56,7433,259,453,726,445,10,9,2
9/15/20,320,191,132,1480,508,245,844,455,39,48,1
9/16/20,343,99,46,1116,484,540,662,306,44,43,5
9/17/20,336,118,40,1406,429,276,896,415,24,49,2
9/18/20,373,162,85,1281,385,264,764,316,38,46,3
9/19/20,545,220,76,1913,491,401,1063,530,46,58,9
9/20/20,660,396,51,1052,313,589,1133,496,1,9,1
9/21/20,109,62,26,8165,156,119,627,202,9,9,0
9/22/20,260,308,36,1124,302,289,678,284,58,71,2
9/23/20,196,161,35,989,302,571,965,334,55,55,6
9/24/20,261,107,42,1696,332,353,1423,442,42,49,8
9/25/20,306,172,83,1928,472,485,1624,609,35,38,11
9/26/20,158,97,36,761,323,236,763,332,95,93,5
9/27/20,56,28,13,547,136,172,471,136,2,3,0
9/28/20,39,36,1,473,118,88,302,110,3,2,0
9/29/20,376,214,99,1653,485,952,1749,917,91,1564,11
9/30/20,203,127,50,2288,367,282,800,361,62,63,9
10/1/20,225,99,88,966,382,276,747,382,85,74,4
10/2/20,184,304,39,1718,331,355,657,235,55,81,5
10/3/20,281,158,60,1369,289,423,798,405,68,67,9
10/4/20,195,94,25,863,388,322,1280,628,17,14,4
10/5/20,48,38,3,418,92,30,199,52,2,3,0
10/6/20,190,82,49,1158,391,386,727,304,97,79,10
10/7/20,577,110,54,1224,617,935,1177,528,58,94,26
10/8/20,174,131,57,887,376,251,646,429,165,143,37
10/9/20,138,98,44,645,279,289,687,345,86,103,22
10/10/20,176,98,34,1074,329,221,481,421,143,93,20
10/11/20,211,58,11,903,195,615,1012,482,17,24,8
10/12/20,72,28,9,418,135,132,386,249,9,12,3
10/13/20,141,42,40,1280,538,704,1238,411,120,100,19
10/14/20,148,107,59,1126,413,485,1229,552,146,112,37
10/15/20,275,135,73,998,402,584,1241,652,106,58,28
10/16/20,195,113,54,1212,425,292,861,532,120,135,24
10/17/20,269,162,67,1259,438,1450,1605,654,105,120,10
10/18/20,66,31,10,634,155,166,568,372,6,9,2
10/19/20,68,32,13,681,4246,418,820,395,6,6,2
10/20/20,191,102,111,1393,420,972,1087,588,121,115,11
10/21/20,207,107,84,1307,395,1065,1402,744,147,133,36
10/22/20,248,112,27,1163,416,437,1025,610,112,107,25
10/23/20,264,105,47,1345,384,793,1054,705,140,184,33
10/24/20,181,107,62,1592,459,1893,1451,1049,190,178,37
10/25/20,91,44,44,608,195,849,965,530,29,17,8
10/26/20,51,20,11,630,165,559,680,385,19,12,3
10/27/20,172,86,55,1492,449,1035,1110,645,210,213,43
10/28/20,289,170,68,1359,417,1526,1687,648,104,141,13
10/29/20,7771,166,50,1317,423,1589,1419,861,20,26,5
10/30/20,181,164,52,1527,473,2417,1152,721,141,151,19
10/31/20,218,119,48,1296,458,1015,1385,803,187,185,43
11/1/20,85,68,30,1469,247,2263,987,668,98,70,8
11/2/20,54,96,14,1028,203,563,931,510,36,15,11
11/3/20,140,144,64,1524,446,1310,1183,969,222,192,31
11/4/20,182,140,68,1229,387,570,1275,964,270,251,25
11/5/20,305,209,77,1513,580,1216,2023,1061,224,246,22
11/6/20,245,234,84,1725,532,2479,1951,1223,275,270,18
11/7/20,119,202,54,1429,477,1412,1553,1106,187,200,27
11/8/20,18,58,9,1048,531,886,1044,299,40,50,2
11/9/20,242,313,59,1649,622,2066,2715,1586,455,142,11
11/10/20,224,366,85,2098,781,1524,2599,1489,196,251,29
11/11/20,192,241,83,2995,537,518,1644,836,205,219,23
11/12/20,163,242,68,1681,640,2957,2627,1484,234,183,35
11/13/20,229,251,142,2165,678,1044,2420,1378,249,142,23
11/14/20,398,398,165,1944,1035,1673,2201,1520,291,251,40
11/15/20,61,79,31,774,263,517,1437,654,54,42,16
11/16/20,125,89,66,2549,641,2402,1693,1236,54,50,11
11/17/20,292,298,106,2017,664,312,1051,708,190,158,22
11/18/20,329,333,177,2760,1008,1808,3081,1728,247,241,27
11/19/20,351,397,146,3109,1104,1042,3836,1957,180,286,97
11/20/20,671,619,185,4126,1326,1153,3605,1996,345,331,57
11/21/20,461,391,224,2852,1172,1500,3951,1954,466,424,82
11/22/20,404,321,169,2810,1087,1286,4026,1899,169,155,21
11/23/20,141,233,93,2081,853,1069,2761,965,74,77,9
11/24/20,600,585,220,4879,1685,2335,5822,2550,377,465,53
11/25/20,474,604,173,4570,1347,1257,4649,2274,363,365,56
11/26/20,588,396,99,3203,1129,977,3817,1625,299,266,53
11/27/20,184,167,80,1689,560,798,1102,932,54,69,12
11/28/20,500,477,251,3289,1510,2571,3982,2360,153,159,39
11/29/20,560,448,224,4940,1514,2752,4355,2401,95,135,25
11/30/20,191,577,84,2402,1088,987,4672,1360,42,40,10
12/1/20,300,205,122,2308,1051,3020,3015,1247,236,249,31
12/2/20,462,454,214,4502,1561,1408,5291,2558,293,278,27
12/3/20,432,328,194,3803,1375,1383,3366,1539,279,308,55
12/4/20,622,501,186,4383,1386,1322,3337,1798,494,261,43
12/5/20,394,340,222,4267,1393,1456,3603,1718,223,216,36
12/6/20,465,496,175,4151,1253,2072,5083,2176,62,55,13
12/7/20,211,270,146,2986,1063,1206,3812,1545,40,37,8
12/8/20,539,535,222,4181,1494,1241,3447,1635,259,255,34
12/9/20,437,259,157,3640,1312,1352,3989,1364,152,200,40
12/10/20,454,396,196,4030,1543,1288,3584,2105,109,174,62
12/11/20,545,354,244,4812,1558,1276,4435,1961,196,171,27
12/12/20,660,363,328,4610,1995,1844,3957,1853,172,143,45
12/13/20,451,394,169,3791,1413,1528,4264,1714,45,52,9
12/14/20,404,260,152,3635,1137,2335,4232,1625,41,77,7
12/15/20,951,431,378,5173,2419,3226,5730,2876,147,180,40
12/16/20,832,490,399,6721,2351,2497,5821,2529,139,166,46
12/17/20,892,529,333,4905,1936,1743,5227,1891,118,115,34
12/18/20,844,392,276,4625,2147,2635,5261,2534,219,185,23
12/19/20,697,423,274,5164,2176,2487,4634,2354,137,157,36
12/20/20,1333,249,172,2132,941,1418,3093,928,83,81,6
12/21/20,601,558,282,5275,2104,1886,4902,2061,41,74,7
12/22/20,789,835,348,7190,3058,2699,5706,3014,197,203,40
12/23/20,716,662,390,5980,2381,2335,7668,2745,144,181,30
12/24/20,685,570,225,5279,2067,2011,6245,1993,97,134,31
12/25/20,439,444,243,4580,1677,1781,4033,2285,58,104,6
12/26/20,508,506,255,4434,1852,2145,3227,2155,81,70,7
12/27/20,328,329,246,3987,1513,1935,3092,1815,34,26,9
12/28/20,2,101,4,4463,345,74,4512,176,5,9,6
12/29/20,429,380,153,4212,2468,1648,4258,1774,91,98,24
12/30/20,568,683,371,7062,2947,2197,8132,3588,132,140,33
12/31/20,620,917,431,5722,2396,1087,5726,1875,102,120,24
1/1/21,2242,2625,1081,18776,7555,7528,20919,8911,432,398,149
1/2/21,856,807,2372,2752,1136,1855,5814,872,-320,119,53
1/3/21,147,173,12,2253,79,927,167,1030,0,0,0
1/4/21,162,223,81,8081,1123,567,3534,2269,0,0,0
1/5/21,0,123,27,4936,530,367,11503,687,0,0,0
1/6/21,1415,317,1000,6843,5912,2799,8922,3807,208,134,27
1/7/21,854,659,436,7250,2619,2006,6944,2825,262,205,25
1/8/21,952,592,596,7310,2642,1296,7718,3048,173,158,15
1/9/21,970,236,490,6168,4137,2205,6596,2372,172,137,25
1/10/21,1060,1285,588,5567,2001,1830,7992,2719,127,99,11
1/11/21,92,178,46,5753,608,704,6595,1886,0,0,0
1/12/21,0,1030,25,6258,157,692,5533,1134,0,0,0
1/13/21,921,578,510,8131,4003,901,7564,3190,140,68,4
1/14/21,704,279,858,7114,2803,2378,8582,2847,215,113,3
1/15/21,1375,3353,142,4576,2883,1918,7251,2669,107,72,7
1/16/21,965,369,739,11513,2810,1616,6954,2068,78,87,7
1/17/21,1016,420,675,9868,2684,1509,6358,1973,81,57,4
1/18/21,127,1885,50,6667,-1039,460,6892,1298,0,0,0
1/19/21,0,338,29,6048,556,637,3157,853,0,0,0
1/20/21,61,353,177,2227,932,796,3296,1524,43,23,7
1/21/21,1225,1127,593,9321,5543,1940,8328,2962,84,107,11
1/22/21,1041,1246,702,6353,2149,1198,7194,2139,80,72,2
1/23/21,1092,838,395,7764,2722,2101,4904,2407,233,193,18
1/24/21,1051,1035,386,5241,1360,810,5394,2219,57,58,14
1/25/21,134,143,33,4640,459,1192,4415,550,0,0,0
1/26/21,0,184,107,1737,364,22,3041,914,0,0,0
1/27/21,1436,895,420,8441,5132,3007,4847,1880,86,74,15
1/28/21,928,173,254,6258,1963,1202,5410,3031,133,179,69
1/29/21,832,692,588,5680,2328,1430,4346,1985,100,112,42
1/30/21,870,260,664,6493,2286,882,5818,1802,42,45,5
1/31/21,1005,1379,597,6747,2323,991,4066,1636,56,71,24
2/1/21,125,153,53,5642,403,680,3625,827,0,0,0
2/2/21,0,95,0,11297,7567,7991,3760,1052,0,0,0
2/3/21,1312,434,366,7091,4048,2195,5294,2141,41,49,16
2/4/21,1454,237,496,5657,2097,1083,4249,2037,99,111,10
2/5/21,890,799,257,5015,1557,1009,4025,1590,63,84,-16
2/6/21,779,183,262,4363,1889,1281,4114,1497,41,35,20
2/7/21,932,299,211,4397,1665,1039,3924,1301,42,49,4
2/8/21,75,677,33,2392,292,466,2346,716,0,0,0
2/9/21,0,112,12,3378,424,626,2563,386,0,0,0
2/10/21,1409,141,428,2748,2337,844,3361,1761,106,88,10
2/11/21,854,389,365,3530,1613,932,3103,1805,124,123,28
2/12/21,682,121,122,2957,1256,1490,3406,1753,64,56,13
2/13/21,724,128,215,4341,1314,995,3251,1466,26,21,3
2/14/21,889,641,218,3597,1336,870,2397,1289,22,15,5
2/15/21,72,182,77,3536,78,409,2176,393,0,0,0
2/16/21,0,68,18,1505,73,341,1828,75,0,0,0
2/17/21,-360,-93,-50,1508,239,453,752,925,14,21,0
2/18/21,625,173,8,56,124,257,1856,656,0,0,0
2/19/21,161,46,40,1157,79,375,902,265,0,0,0
2/20/21,476,85,39,673,100,305,955,295,0,0,0
2/21/21,889,39,30,1577,1123,385,1887,297,40,69,199
2/22/21,16,33,16,3320,27,545,405,125,0,0,0
2/23/21,0,30,3,4871,314,331,608,209,0,0,0
2/24/21,873,62,953,3929,1446,1446,1204,1530,52,47,-19
2/25/21,696,100,259,1938,882,795,1238,1554,47,70,-13
2/26/21,931,157,47,1958,749,622,1749,1053,33,32,8
2/27/21,863,105,121,2197,895,539,2004,1177,26,37,3
2/28/21,1106,152,17,4527,783,930,2594,947,21,15,1
3/1/21,40,162,65,1667,338,293,630,585,0,0,0
3/2/21,0,61,6,2412,151,452,619,141,0,0,0
3/3/21,845,110,178,1878,2545,506,627,996,15,34,1
3/4/21,422,120,140,3835,757,426,1342,594,20,71,89
3/5/21,520,48,58,2631,715,533,2042,1081,46,177,179
3/6/21,358,68,47,2509,623,784,1596,821,15,29,0
3/7/21,303,91,126,2340,594,358,1094,615,19,14,0
3/8/21,32,35,17,1492,78,137,724,440,0,0,0
3/9/21,0,44,1,1601,196,214,371,182,0,0,0
3/10/21,344,152,58,1470,798,536,985,910,21,25,5
3/11/21,280,50,30,1631,613,334,931,961,12,9,4
3/12/21,293,106,86,1651,644,339,612,929,55,45,11
3/13/21,360,48,105,2648,737,355,1487,723,8,21,0
3/14/21,851,100,17,1578,590,381,867,471,20,22,0
3/15/21,54,87,11,1398,111,201,653,115,0,0,0
3/16/21,0,36,5,1847,168,231,229,226,0,0,0
3/17/21,888,42,39,961,913,425,1185,585,21,23,0
3/18/21,1008,49,99,1778,546,393,711,417,24,15,0
3/19/21,696,34,53,1823,387,194,881,467,19,6,1
3/20/21,394,118,38,1183,687,226,620,283,4,0,3
3/21/21,186,110,55,1578,631,273,799,176,6,1,2
3/22/21,20,56,13,1163,128,186,388,9,0,0,0
3/23/21,126,32,5,1621,150,183,267,155,0,0,0
3/24/21,273,91,17,1282,807,451,977,541,53,93,18
3/25/21,440,67,177,1657,491,290,756,213,65,124,28
3/26/21,229,76,40,1006,687,284,639,268,6,15,1
3/27/21,198,61,87,1032,2560,240,1049,305,21,8,2
3/28/21,58,117,76,1450,408,238,1484,330,31,22,1
3/29/21,14,63,8,1535,202,97,493,3,0,0,0
3/30/21,79,56,16,2683,208,172,169,212,0,0,0
3/31/21,277,69,22,1186,885,335,-31,372,-2,18,4
4/1/21,241,56,245,1846,441,407,811,382,43,13,4
4/2/21,17,79,35,1243,534,369,703,328,20,22,3
4/3/21,278,165,137,1168,471,233,780,240,9,25,0
4/4/21,10,204,17,638,152,182,326,75,23,12,0
4/5/21,2,34,26,1053,86,77,298,140,0,0,0
4/6/21,0,40,14,591,74,181,0,57,0,0,0
4/7/21,256,63,98,2951,674,472,767,457,30,22,11
4/8/21,188,82,123,1864,492,292,1074,313,39,53,13
4/9/21,399,64,143,1179,557,311,716,681,175,325,29
4/10/21,469,51,46,1068,532,271,637,248,30,62,21
4/11/21,13,69,57,896,482,265,682,447,89,137,18
4/12/21,63,70,15,725,168,151,498,83,0,0,0
4/13/21,52,48,9,750,275,242,146,134,0,0,0
4/14/21,282,202,51,3503,907,368,1057,613,81,140,12
4/15/21,261,106,165,1203,540,411,530,198,4,7,0
4/16/21,268,60,172,1411,460,143,650,79,10,8,2
4/17/21,255,41,116,1152,485,279,701,376,17,27,9
4/18/21,214,58,119,900,346,165,461,333,34,29,18
4/19/21,65,63,14,685,155,234,546,132,0,0,0
4/20/21,0,31,8,641,131,130,172,88,0,0,0
4/21/21,395,144,26,3275,620,512,842,488,-112,-99,-5
4/22/21,329,104,228,1716,943,457,717,314,15,7,5
4/23/21,345,75,59,1231,489,298,570,187,34,30,15
4/24/21,170,38,66,1567,379,364,656,211,11,11,-1
4/25/21,131,57,-14,953,318,217,472,266,31,29,2
4/26/21,10,50,20,461,94,91,532,134,0,0,0
4/27/21,300,41,9,1064,184,138,183,3,0,0,0
4/28/21,200,415,95,2513,784,273,1010,271,21,8,9
4/29/21,267,72,56,1352,538,440,976,480,55,32,3
4/30/21,295,66,129,1389,361,322,632,293,48,27,6
5/1/21,220,72,127,1336,427,240,750,290,17,10,3
5/2/21,231,60,64,1112,552,349,775,319,14,9,3
5/3/21,9,83,3,402,144,148,374,150,0,0,0
5/4/21,0,37,155,761,139,157,186,94,0,0,0
5/5/21,228,30,-49,1568,806,250,983,265,16,32,3
5/6/21,128,39,13,1184,192,132,452,260,30,80,3
5/7/21,227,40,101,636,344,121,509,206,17,149,6
5/8/21,141,39,98,1049,300,237,688,226,30,85,14
5/9/21,206,73,38,578,303,267,429,249,6,40,5
5/10/21,21,50,8,640,81,128,364,118,0,0,0
5/11/21,0,16,18,405,92,71,131,22,0,0,0
5/12/21,85,47,132,1543,637,360,676,337,55,48,34
5/13/21,257,54,59,787,198,629,145,208,16,12,3
5/14/21,190,31,123,755,401,182,488,252,16,9,0
5/15/21,166,36,51,1039,314,123,709,138,9,15,0
5/16/21,204,57,44,691,183,92,378,249,55,28,5
5/17/21,15,28,8,187,18,106,173,112,0,0,0
5/18/21,0,42,11,39,57,112,181,60,0,0,0
5/19/21,148,30,104,1461,701,-5,1167,370,30,56,0
5/20/21,101,47,107,822,202,210,289,189,32,22,1
5/21/21,220,12,55,760,235,139,344,117,11,15,1
5/22/21,71,24,54,546,157,206,332,102,35,24,9
5/23/21,91,28,48,489,105,83,295,156,31,17,17
5/24/21,13,52,3,309,27,43,247,65,0,0,0
5/25/21,0,57,6,319,79,50,86,80,0,0,0
5/26/21,150,20,133,1719,970,171,548,227,9,2,4
5/27/21,159,406,10,686,195,92,368,208,28,36,1
5/28/21,199,43,82,343,198,60,143,183,18,15,5
5/29/21,121,14,57,719,234,176,536,143,5,8,2
5/30/21,98,25,36,449,92,75,211,75,10,17,-2
5/31/21,17,33,0,271,5,44,9,6,0,0,0
6/1/21,0,11,0,101,0,26,3,4,0,0,0
6/2/21,0,19,0,72,8,61,9,9,-6,-10,2
6/3/21,137,30,95,437,440,258,360,209,12,38,-3
6/4/21,148,37,24,555,183,74,600,161,39,42,3
6/5/21,103,20,23,1973,99,33,328,98,14,44,6
6/6/21,118,17,600,370,455,78,250,84,8,3,0
6/7/21,4,15,2,390,10,30,182,3,0,0,0
6/8/21,0,1,1,367,34,32,65,3,0,0,0
6/9/21,140,113,148,297,466,53,202,227,41,70,8
6/10/21,112,2628,100,632,2326,43,499,98,22,32,3
6/11/21,190,46,273,1175,252,134,297,81,16,21,3
6/12/21,170,46,28,548,94,77,336,65,28,45,-2
6/13/21,126,20,-33,-362,92,74,349,786,11,11,-2
6/14/21,18,4,9,99,12,11,138,26,0,0,0
6/15/21,0,1,0,188,34,18,28,105,0,0,0
6/16/21,164,66,62,425,-129,69,445,189,6,8,0
6/17/21,141,32,13,378,252,153,252,143,16,49,3
6/18/21,146,27,-4,723,164,59,462,127,13,44,2
6/19/21,73,101,-59,-128,110,101,398,218,23,88,3
6/20/21,82,27,11,244,200,271,510,409,53,109,9
6/21/21,14,9,5,174,10,16,241,54,0,0,0
6/22/21,0,1,1,-62,32,25,69,17,0,0,0
6/23/21,173,66,5,717,310,75,328,116,-1,10,-3
6/24/21,127,49,-606,-12,133,265,450,274,18,13,1
6/25/21,124,21,51,839,170,236,521,239,21,10,1
