Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
4/18/20,27,21,0,305,137,42,223,69,7,25
4/19/20,25,10,0,328,111,32,207,78,7,28
4/20/20,26,11,1,289,56,14,171,24,6,25
4/21/20,16,14,0,268,29,3,146,24,6,28
4/22/20,19,13,5,252,49,5,198,27,8,34
4/23/20,19,13,2,255,99,11,207,55,5,35
4/24/20,20,15,4,266,144,28,281,68,7,39
4/25/20,18,15,3,280,137,17,256,63,14,38
4/26/20,20,19,11,274,141,18,243,60,15,47
4/27/20,20,3,3,211,70,10,218,39,13,66
4/28/20,15,7,7,33,74,6,190,25,12,69
4/29/20,14,4,5,207,85,31,203,31,16,69
4/30/20,16,3,6,254,139,20,232,32,10,55
5/1/20,17,3,8,294,158,34,279,41,14,89
5/2/20,20,5,5,318,155,27,368,48,13,97
5/3/20,20,8,7,365,111,33,369,59,24,101
5/4/20,16,9,6,347,82,17,321,52,22,106
5/5/20,10,8,6,323,60,12,344,37,16,96
5/6/20,12,7,1,285,75,12,327,32,15,97
5/7/20,12,7,4,246,92,29,433,51,20,71
5/8/20,17,9,4,286,112,53,457,64,22,76
5/9/20,20,8,1,271,126,38,446,65,20,73
5/10/20,23,17,9,356,113,25,459,61,14,71
5/11/20,23,18,2,336,69,8,364,59,15,91
5/12/20,20,16,2,295,51,7,333,51,3,31
5/13/20,20,14,2,325,82,11,347,71,12,34
5/14/20,20,16,5,331,110,23,417,70,30,56
5/15/20,23,16,11,308,122,31,421,94,41,104
5/16/20,25,25,8,303,115,31,370,82,60,101
5/17/20,34,30,7,310,93,31,332,79,36,103
5/18/20,22,32,0,302,83,27,326,61,37,58
5/19/20,8,10,0,228,69,13,314,52,12,60
5/20/20,8,4,6,256,93,5,313,54,15,28
5/21/20,23,8,6,269,128,9,342,90,15,27
5/22/20,24,15,5,359,141,34,328,133,18,23
5/23/20,23,13,4,355,93,13,307,126,7,3
5/24/20,25,8,1,327,117,1,235,75,9,3
5/25/20,5,6,3,297,49,0,230,46,3,9
5/26/20,10,5,0,216,76,6,205,43,3,9
5/27/20,7,7,0,216,79,12,278,37,1,0
5/28/20,12,6,0,291,81,3,313,73,0,0
5/29/20,26,6,0,382,256,19,357,145,4,13
5/30/20,26,6,7,292,260,16,311,100,4,13
5/31/20,25,4,1,397,193,20,413,99,6,17
6/1/20,22,6,0,352,168,9,290,63,3,25
6/2/20,25,7,0,359,179,16,299,75,3,25
6/3/20,22,4,0,444,217,7,321,53,3,86
6/4/20,31,3,1,471,259,34,399,58,14,36
6/5/20,49,8,7,473,261,59,451,91,16,63
6/6/20,49,14,5,510,207,48,435,107,20,61
6/7/20,55,16,12,617,180,41,448,119,9,61
6/8/20,55,11,9,620,131,18,435,78,6,17
6/9/20,52,0,1,502,83,4,343,42,1,2
6/10/20,55,1,5,398,110,6,430,51,1,2
6/11/20,62,17,15,607,227,31,498,84,13,4
6/12/20,77,25,17,638,281,45,589,105,19,10
6/13/20,96,27,14,718,303,73,596,98,14,10
6/14/20,115,25,13,721,277,47,529,100,22,10
6/15/20,124,21,10,760,255,37,505,98,21,2
6/16/20,119,0,9,689,179,19,455,85,1,0
6/17/20,118,0,3,724,270,66,474,108,2,0
6/18/20,140,62,7,951,333,127,530,197,10,4
6/19/20,187,77,14,1155,363,138,702,316,18,9
6/20/20,183,84,38,1320,374,134,710,307,17,13
6/21/20,219,116,52,2152,477,127,708,262,15,10
6/22/20,197,85,36,2035,514,101,615,254,2,3
6/23/20,240,76,29,2034,620,64,696,181,0,0
6/24/20,241,77,8,2150,669,63,717,197,17,4
6/25/20,313,141,54,2189,613,181,1030,261,22,11
6/26/20,379,170,60,2343,640,206,1033,399,34,10
6/27/20,394,283,70,2288,658,208,916,383,34,11
6/28/20,355,294,80,2487,580,245,963,321,30,10
6/29/20,299,314,34,2142,464,162,1038,259,14,7
6/30/20,300,373,11,2039,865,114,983,223,0,0
7/1/20,369,358,10,1675,994,102,1257,292,0,0
7/2/20,613,469,44,2580,1066,220,1434,373,28,18
7/3/20,409,380,166,2132,1078,362,1539,568,44,25
7/4/20,469,366,181,2481,1046,416,1508,577,48,38
7/5/20,409,355,168,2561,889,469,1429,543,48,35
7/6/20,368,339,33,1917,484,326,1381,304,18,3
7/7/20,373,401,20,1429,427,127,1926,204,0,0
7/8/20,203,468,22,1890,625,171,2008,200,0,0
7/9/20,451,562,132,2780,1092,304,2178,412,39,37
7/10/20,484,519,223,2781,1156,728,2268,618,62,42
7/11/20,481,582,228,2852,1376,769,2138,550,47,32
7/12/20,266,541,192,3073,1298,816,1992,581,36,26
7/13/20,268,637,117,3233,805,393,1860,558,23,15
7/14/20,592,434,33,3147,560,200,1633,476,0,0
7/15/20,661,436,18,3129,674,262,1736,412,0,0
7/16/20,673,469,31,3081,1416,452,2086,451,32,13
7/17/20,930,560,78,3550,1402,732,2085,535,48,29
7/18/20,1177,590,318,3011,1228,441,1978,604,53,28
7/19/20,1001,524,182,3653,967,473,1814,570,62,29
7/20/20,1584,424,226,3403,613,316,1689,511,52,27
7/21/20,852,366,167,3165,425,326,1527,390,15,8
7/22/20,848,401,158,2341,508,196,1440,333,14,5
7/23/20,713,498,194,2712,703,749,1726,508,78,66
7/24/20,730,614,299,3422,868,473,1692,625,77,66
7/25/20,1017,638,301,3349,885,787,1377,598,60,64
7/26/20,1041,501,245,3057,719,482,1634,542,45,47
7/27/20,932,413,172,2089,476,339,1430,395,30,20
7/28/20,602,414,30,2623,394,168,1190,279,0,0
7/29/20,76,338,146,1951,522,278,1405,270,0,0
7/30/20,753,339,208,3034,713,440,1799,508,46,45
7/31/20,916,539,344,3626,670,475,1861,552,63,54
8/1/20,1007,551,250,3704,669,381,1708,476,58,49
8/2/20,1042,542,207,3044,654,351,1507,405,55,41
8/3/20,744,420,27,2463,393,167,1250,316,47,29
8/4/20,837,362,35,2028,349,132,909,245,0,0
8/5/20,1710,416,57,1891,566,202,1413,187,0,0
8/6/20,1776,592,178,2412,856,466,1781,340,52,62
8/7/20,1284,601,445,2798,708,522,1516,544,68,63
8/8/20,807,729,307,2361,605,447,1414,585,64,54
8/9/20,752,565,472,2372,581,423,1495,523,55,26
8/10/20,248,537,234,2230,265,181,1385,425,29,6
8/11/20,546,484,134,2157,203,95,949,309,0,0
8/12/20,641,558,59,1862,511,239,938,391,0,22
8/13/20,684,657,153,1986,576,382,1007,504,30,25
8/14/20,585,685,153,2052,623,393,1269,575,38,42
8/15/20,630,534,141,2078,521,359,1645,556,65,34
8/16/20,310,396,144,2377,473,275,1809,734,69,38
8/17/20,463,343,76,2256,291,135,1843,640,47,3
8/18/20,223,300,11,1440,179,81,2322,321,0,0
8/19/20,400,313,9,1472,563,127,2210,323,0,21
8/20/20,493,334,56,1712,751,214,1330,388,45,28
8/21/20,603,337,108,1991,734,299,991,389,45,29
8/22/20,662,282,75,1733,754,265,896,319,32,29
8/23/20,665,163,91,1639,578,228,845,297,31,22
8/24/20,743,271,53,1565,353,139,1099,217,22,4
8/25/20,669,170,18,1331,270,107,474,195,0,0
8/26/20,934,231,25,1115,460,173,412,186,0,15
8/27/20,1171,218,91,1333,630,351,735,286,31,21
8/28/20,1140,179,106,1240,579,441,772,437,36,29
8/29/20,894,176,54,1359,343,372,750,398,34,30
8/30/20,311,146,70,1941,229,343,724,368,34,29
8/31/20,185,258,46,1928,218,174,610,350,23,3
9/1/20,240,161,22,1420,201,114,981,268,0,0
9/2/20,229,223,11,1198,230,403,918,299,0,21
9/3/20,244,353,57,1283,313,527,1086,367,22,23
9/4/20,384,346,103,1186,378,242,784,559,24,36
9/5/20,413,368,71,1208,427,242,764,544,52,34
9/6/20,356,314,46,1318,434,221,854,610,24,38
9/7/20,332,234,1,1280,226,114,836,571,21,1
9/8/20,150,95,5,977,180,57,383,408,0,0
9/9/20,168,61,6,790,164,54,360,191,0,0
9/10/20,259,133,27,920,291,166,643,214,0,13
9/11/20,259,189,23,1169,312,165,631,202,0,17
9/12/20,271,153,101,1222,496,270,796,296,23,38
9/13/20,69,109,61,1267,365,177,541,360,40,46
9/14/20,166,136,61,1545,249,186,611,357,40,13
9/15/20,86,62,11,1375,178,80,557,325,0,0
9/16/20,124,137,5,1786,411,129,646,369,0,26
9/17/20,277,103,31,1766,528,188,930,352,31,53
9/18/20,405,129,32,1380,537,232,908,532,40,70
9/19/20,395,133,21,1300,499,225,988,382,43,58
9/20/20,306,140,28,1291,414,229,1052,410,46,37
9/21/20,100,124,28,1229,190,147,973,312,23,13
9/22/20,16,94,35,1105,127,86,675,275,0,0
9/23/20,180,73,21,3299,186,156,673,233,0,42
9/24/20,221,70,35,941,283,246,892,392,39,57
9/25/20,266,145,25,1025,319,265,1264,516,56,69
9/26/20,251,130,69,1132,378,279,1200,574,56,61
9/27/20,252,26,25,1120,301,244,1236,514,56,56
9/28/20,55,11,18,928,217,153,950,311,42,15
9/29/20,1,11,4,585,154,84,829,183,0,0
9/30/20,116,18,0,1117,260,152,937,259,0,101
10/1/20,196,210,15,799,308,269,751,511,82,111
10/2/20,224,16,23,1074,339,269,805,539,82,94
10/3/20,268,21,28,1216,298,238,749,528,69,66
10/4/20,256,54,26,1363,264,171,857,552,65,72
10/5/20,29,54,16,1375,135,118,810,331,60,15
10/6/20,3,154,3,747,118,83,930,240,0,0
10/7/20,184,26,16,675,322,290,732,311,0,61
10/8/20,264,157,7,758,410,361,1261,538,66,83
10/9/20,250,38,38,878,427,277,1133,616,93,124
10/10/20,251,41,22,827,404,281,1183,624,103,141
10/11/20,191,38,15,804,329,244,1131,648,103,135
10/12/20,29,14,2,728,181,154,1000,509,95,17
10/13/20,9,13,5,644,107,80,500,378,6,5
10/14/20,120,21,14,623,277,177,562,479,5,100
10/15/20,212,30,31,768,391,310,1333,717,170,133
10/16/20,245,39,19,908,391,333,1574,807,178,151
10/17/20,230,59,13,1001,417,305,1575,926,170,139
10/18/20,195,59,20,782,407,297,1521,888,120,105
10/19/20,47,44,16,740,253,158,1316,721,96,5
10/20/20,0,12,8,700,151,93,1104,452,5,2
10/21/20,49,14,5,695,226,330,917,473,6,112
10/22/20,54,99,82,853,301,369,1172,732,131,121
10/23/20,54,106,78,1145,344,342,972,678,131,120
10/24/20,35,94,52,1115,351,326,1513,764,157,120
10/25/20,40,80,43,1163,395,366,1518,896,162,126
10/26/20,56,74,51,1118,261,242,1690,894,162,32
10/27/20,25,57,17,848,195,166,1362,616,0,0
10/28/20,137,74,10,756,372,226,1399,535,0,162
10/29/20,250,79,39,948,421,399,2105,879,166,162
10/30/20,265,83,82,900,379,447,1874,956,166,89
10/31/20,237,52,57,872,358,426,1771,925,109,89
11/1/20,180,65,51,980,374,366,1732,1006,113,103
11/2/20,59,79,68,1245,345,317,1888,1050,139,47
11/3/20,14,135,40,1220,180,278,2442,862,23,47
11/4/20,165,88,79,1134,342,539,2469,1097,94,332
11/5/20,209,100,50,1086,373,462,2014,1198,361,315
11/6/20,268,119,95,1234,436,710,2719,1733,367,302
11/7/20,268,202,77,1404,463,570,2617,1526,323,270
11/8/20,263,188,89,1420,454,606,2562,1411,274,278
11/9/20,58,88,63,1376,370,416,2436,936,207,0
11/10/20,17,80,34,1125,259,263,1927,546,0,0
11/11/20,157,216,55,1484,272,687,2670,773,0,239
11/12/20,288,490,74,1536,440,942,2958,1185,285,241
11/13/20,259,226,86,1793,637,956,3316,1344,285,242
11/14/20,282,198,110,2011,783,970,2983,1528,329,195
11/15/20,101,198,122,1967,800,780,3160,1504,230,183
11/16/20,32,278,109,1996,657,506,3766,1434,230,41
11/17/20,20,271,7,1435,361,283,2632,1030,11,37
11/18/20,197,251,11,1643,463,449,2930,792,10,264
11/19/20,519,267,118,1969,1022,688,3830,1435,284,283
11/20/20,792,479,159,2571,1131,841,4144,1725,314,270
11/21/20,790,520,145,2712,1103,780,4412,1898,298,274
11/22/20,796,504,105,2617,1095,824,4493,1867,298,303
11/23/20,114,494,89,2646,805,644,4253,1559,268,49
11/24/20,5,438,14,2177,437,421,3625,1209,1,0
11/25/20,101,289,72,2607,719,480,3209,1490,1,247
11/26/20,840,296,117,3822,1345,1189,3791,2168,369,317
11/27/20,999,332,150,3922,1119,1075,4172,2172,453,355
11/28/20,675,353,72,1443,544,713,1221,1710,369,35
11/29/20,29,157,10,460,331,229,274,1139,66,87
11/30/20,29,333,23,2055,357,210,1096,970,0,0
12/1/20,29,245,25,2824,440,159,3175,995,0,0
12/2/20,293,205,49,2510,797,469,3511,1362,0,233
12/3/20,734,197,143,2462,1232,776,3956,1945,370,289
12/4/20,822,197,198,2691,1153,991,6013,2390,419,317
12/5/20,766,645,228,3971,1308,1070,5742,2652,424,320
12/6/20,651,176,198,4160,1172,882,4581,1947,456,328
12/7/20,145,625,119,4247,881,517,4213,1769,323,122
12/8/20,18,344,23,3905,468,284,3407,1223,23,0
12/9/20,25,355,24,3158,658,325,3555,1239,22,144
12/10/20,560,222,172,3417,1314,753,3708,1608,280,206
12/11/20,583,236,190,3942,1488,1120,4923,2116,283,198
12/12/20,835,267,189,3859,1402,776,4220,2219,195,166
12/13/20,183,265,152,3616,1405,875,4633,2316,157,94
12/14/20,178,281,105,3618,1006,549,4091,1792,77,38
12/15/20,47,294,35,2797,556,323,3374,1355,18,0
12/16/20,497,328,60,2982,1064,622,3508,1800,6,99
12/17/20,744,491,286,4400,1695,814,5299,2603,122,109
12/18/20,705,421,442,4484,1945,930,5712,2720,161,104
12/19/20,327,457,437,5138,1778,898,5563,2600,165,115
12/20/20,269,454,248,3966,1648,774,4940,2401,170,84
